species,longitude,latitude
eelgrass,-63.44722,44.66437
eelgrass,-63.44854,44.66547
eelgrass,-63.44936,44.66642
eelgrass,-63.45089,44.66731
eelgrass,-63.45342,44.66786
eelgrass,-63.45387,44.66871
eelgrass,-63.45347,44.66997
eelgrass,-63.45196,44.67082
eelgrass,-63.45078,44.67134
eelgrass,-63.4483,44.67112
eelgrass,-63.44649,44.67056
eelgrass,-63.4453,44.67006
eelgrass,-63.44363,44.66953
eelgrass,-63.44394,44.6683
eelgrass,-63.44311,44.66737
eelgrass,-63.44174,44.6667
eelgrass,-63.44021,44.66607
eelgrass,-63.43898,44.6656
eelgrass,-63.4376,44.66524
eelgrass,-63.43627,44.66483
eelgrass,-63.43475,44.66501
eelgrass,-62.84263,44.70998
eelgrass,-62.84241,44.7077
eelgrass,-62.84058,44.70837
eelgrass,-62.84324,44.70657
eelgrass,-62.8451,44.70709
eelgrass,-62.84459,44.70561
eelgrass,-62.84426,44.70435
eelgrass,-62.84387,44.70349
eelgrass,-62.84348,44.7023
eelgrass,-62.84331,44.70126
eelgrass,-62.84313,44.70016
eelgrass,-62.84529,44.69972
eelgrass,-62.84402,44.69931
eelgrass,-62.84223,44.69888
eelgrass,-62.84058,44.69812
eelgrass,-62.84068,44.69685
eelgrass,-62.84192,44.69611
eelgrass,-62.84252,44.69485
eelgrass,-62.84111,44.69486
eelgrass,-62.83972,44.69592
eelgrass,-62.83916,44.69693
eelgrass,-62.83898,44.69814
eelgrass,-62.83925,44.69953
eelgrass,-62.83948,44.70043
eelgrass,-62.83977,44.70165
eelgrass,-62.84002,44.70315
eelgrass,-62.84016,44.70455
eelgrass,-62.83989,44.70576
eelgrass,-62.84199,44.70888
eelgrass,-63.00844,44.72301
eelgrass,-63.00661,44.7228
eelgrass,-63.00538,44.72333
eelgrass,-63.00618,44.72439
eelgrass,-63.00728,44.72509
eelgrass,-63.00853,44.7258
eelgrass,-63.01036,44.72679
eelgrass,-63.0119,44.72759
eelgrass,-63.01311,44.72842
eelgrass,-63.01459,44.72939
eelgrass,-63.01549,44.73021
eelgrass,-63.01688,44.73103
eelgrass,-63.01792,44.73238
eelgrass,-63.01951,44.73152
eelgrass,-63.01987,44.73049
eelgrass,-63.01958,44.72905
eelgrass,-63.01779,44.72765
eelgrass,-63.0163,44.72775
eelgrass,-63.01519,44.72716
eelgrass,-63.0131,44.72627
eelgrass,-63.01171,44.72552
eelgrass,-63.01059,44.72492
eelgrass,-63.00957,44.72387
eelgrass,-64.61576,44.14955
eelgrass,-64.6147,44.15178
eelgrass,-64.61173,44.1531
eelgrass,-64.60909,44.1513
eelgrass,-64.59771,44.14551
eelgrass,-64.59832,44.1442
eelgrass,-64.59747,44.14269
eelgrass,-64.59979,44.14364
eelgrass,-64.60243,44.14582
eelgrass,-64.60646,44.14938
eelgrass,-64.59748,44.15409
eelgrass,-64.5945,44.15421
eelgrass,-64.59037,44.15778
eelgrass,-64.59301,44.15821
eelgrass,-64.5963,44.15697
eelgrass,-64.5988,44.15422
eelgrass,-64.60146,44.15185
eelgrass,-64.60182,44.14797
eelgrass,-64.605,44.14914
eelgrass,-64.60824,44.14991
eelgrass,-64.61096,44.15132
eelgrass,-64.61293,44.15272
eelgrass,-64.60826,44.14695
eelgrass,-62.84076,44.70696
eelgrass,-62.83869,44.70387
eelgrass,-62.83725,44.70343
eelgrass,-62.83572,44.70245
eelgrass,-62.8341,44.70334
eelgrass,-62.83288,44.70395
eelgrass,-62.83129,44.70469
eelgrass,-62.83022,44.70536
eelgrass,-62.82894,44.70666
eelgrass,-62.82761,44.70736
eelgrass,-62.82663,44.70824
eelgrass,-62.82548,44.70904
eelgrass,-62.82382,44.71024
eelgrass,-62.8218,44.70965
eelgrass,-62.82061,44.70922
eelgrass,-62.81875,44.70899
eelgrass,-62.81529,44.70995
eelgrass,-62.81403,44.71085
eelgrass,-62.81344,44.71212
eelgrass,-62.8136,44.71328
eelgrass,-62.81295,44.71467
eelgrass,-62.81298,44.7158
eelgrass,-62.81361,44.71667
eelgrass,-62.81462,44.71794
eelgrass,-62.81489,44.71683
eelgrass,-62.81431,44.71576
eelgrass,-62.81422,44.71438
eelgrass,-62.8147,44.71191
eelgrass,-62.81577,44.71095
eelgrass,-62.81719,44.71006
eelgrass,-62.82591,44.70993
eelgrass,-62.82752,44.71018
eelgrass,-62.82881,44.70992
eelgrass,-62.83031,44.71033
eelgrass,-62.8322,44.70997
eelgrass,-62.83301,44.70868
eelgrass,-62.83407,44.70805
eelgrass,-62.83481,44.70697
eelgrass,-62.83598,44.70739
eelgrass,-62.8373,44.70829
eelgrass,-64.59562,44.136
eelgrass,-64.59761,44.13442
eelgrass,-64.59304,44.1332
eelgrass,-64.25586,44.40894
eelgrass,-64.25462,44.40797
eelgrass,-64.2536,44.40868
eelgrass,-64.25244,44.40948
eelgrass,-64.25137,44.41019
eelgrass,-64.25161,44.41149
eelgrass,-64.25296,44.41176
eelgrass,-64.25491,44.41188
eelgrass,-64.25671,44.41165
eelgrass,-64.25825,44.4117
eelgrass,-64.25967,44.41143
eelgrass,-64.25964,44.41028
eelgrass,-64.26094,44.40947
eelgrass,-64.26266,44.4085
eelgrass,-64.26368,44.40744
eelgrass,-64.26848,44.40905
eelgrass,-64.27277,44.40935
eelgrass,-64.27395,44.40829
eelgrass,-64.27539,44.40755
eelgrass,-64.27714,44.40696
eelgrass,-64.27138,44.41009
eelgrass,-64.53522,44.15554
eelgrass,-64.53227,44.15099
eelgrass,-64.53055,44.14863
eelgrass,-64.52873,44.14622
eelgrass,-60.61541,46.29617
eelgrass,-60.61472,46.29532
eelgrass,-60.61424,46.29425
eelgrass,-60.61382,46.29298
eelgrass,-60.61355,46.29207
eelgrass,-60.61332,46.29069
eelgrass,-60.61323,46.28942
eelgrass,-60.61307,46.28827
eelgrass,-60.61286,46.28716
eelgrass,-60.6122,46.28567
eelgrass,-60.6121,46.28448
eelgrass,-60.61206,46.28327
eelgrass,-60.61194,46.28179
eelgrass,-60.61167,46.2807
eelgrass,-60.61128,46.27948
eelgrass,-60.61088,46.27839
eelgrass,-60.61046,46.27734
eelgrass,-60.61009,46.27624
eelgrass,-60.60978,46.27509
eelgrass,-60.60803,46.26855
eelgrass,-60.60802,46.2674
eelgrass,-60.60831,46.26631
eelgrass,-60.61295,46.26485
eelgrass,-60.61485,46.26456
eelgrass,-60.61462,46.26346
eelgrass,-60.61293,46.26242
eelgrass,-60.60725,46.26126
eelgrass,-60.60593,46.26084
eelgrass,-60.60452,46.26028
eelgrass,-60.60298,46.25988
eelgrass,-60.60119,46.25956
eelgrass,-60.59976,46.25924
eelgrass,-60.5982,46.25886
eelgrass,-60.59529,46.25804
eelgrass,-60.59236,46.25711
eelgrass,-60.59123,46.25648
eelgrass,-60.59055,46.25558
eelgrass,-60.59145,46.25453
eelgrass,-60.59302,46.25352
eelgrass,-60.59437,46.25311
eelgrass,-60.59583,46.25243
eelgrass,-60.59704,46.25187
eelgrass,-60.59811,46.25107
eelgrass,-60.59923,46.25034
eelgrass,-60.60029,46.24948
eelgrass,-60.60183,46.2487
eelgrass,-60.60278,46.24789
eelgrass,-60.601,46.24742
eelgrass,-60.59841,46.24795
eelgrass,-60.59696,46.24868
eelgrass,-60.59521,46.24929
eelgrass,-60.60114,46.2687
eelgrass,-60.60213,46.26983
eelgrass,-60.6027,46.27073
eelgrass,-60.60441,46.27216
eelgrass,-60.60501,46.27296
eelgrass,-60.60599,46.27434
eelgrass,-64.60291,44.15493
eelgrass,-64.60007,44.15577
eelgrass,-64.59913,44.15667
eelgrass,-64.59728,44.15846
eelgrass,-64.59518,44.15979
eelgrass,-64.59382,44.15967
eelgrass,-64.59209,44.15969
eelgrass,-64.59103,44.15869
eelgrass,-64.61545,44.1528
eelgrass,-64.61557,44.15378
eelgrass,-64.5339,44.15607
eelgrass,-64.53233,44.15746
eelgrass,-64.53208,44.15647
eelgrass,-64.5326,44.15532
eelgrass,-64.53284,44.15405
eelgrass,-64.53149,44.15464
eelgrass,-64.53022,44.15291
eelgrass,-64.52943,44.15186
eelgrass,-64.52929,44.15025
eelgrass,-64.529,44.149
eelgrass,-64.52759,44.14738
eelgrass,-64.52721,44.14646
eelgrass,-64.52611,44.14471
eelgrass,-64.52462,44.13996
eelgrass,-64.52495,44.14138
eelgrass,-64.52508,44.14231
eelgrass,-64.52546,44.14329
eelgrass,-64.5261,44.14699
eelgrass,-64.5267,44.14947
eelgrass,-64.52742,44.15034
eelgrass,-64.53151,44.1534
eelgrass,-64.53372,44.15472
eelgrass,-64.6146,44.15442
eelgrass,-64.61371,44.1535
eelgrass,-64.6125,44.15137
eelgrass,-64.61104,44.14803
eelgrass,-64.6045,44.14562
eelgrass,-64.60563,44.14513
eelgrass,-64.60383,44.14429
eelgrass,-64.60204,44.14432
eelgrass,-64.59954,44.14483
eelgrass,-64.89256,43.86817
eelgrass,-64.89475,43.86778
eelgrass,-64.89674,43.8677
eelgrass,-64.89801,43.86872
eelgrass,-64.89925,43.86884
eelgrass,-64.90072,43.86878
eelgrass,-64.90196,43.86888
eelgrass,-64.90324,43.86995
eelgrass,-64.90488,43.8711
eelgrass,-64.90576,43.87179
eelgrass,-64.90792,43.87283
eelgrass,-64.90928,43.873
eelgrass,-64.91035,43.87388
eelgrass,-64.9109,43.87476
eelgrass,-64.90961,43.87487
eelgrass,-64.90838,43.8746
eelgrass,-64.90469,43.87415
eelgrass,-64.90222,43.87353
eelgrass,-61.0292,45.97933
eelgrass,-61.03071,45.97869
eelgrass,-61.03383,45.97787
eelgrass,-61.0269,45.98071
eelgrass,-61.01852,45.98353
eelgrass,-61.01597,45.98374
eelgrass,-61.01432,45.98455
eelgrass,-61.01323,45.98506
eelgrass,-61.01023,45.98616
eelgrass,-61.00901,45.98692
eelgrass,-61.01133,45.98559
eelgrass,-61.02001,45.98341
eelgrass,-64.21014,44.3739
eelgrass,-64.20865,44.37514
eelgrass,-64.2101,44.37509
eelgrass,-64.21144,44.37408
eelgrass,-64.21278,44.37363
eelgrass,-64.21588,44.37308
eelgrass,-64.21741,44.37319
eelgrass,-64.21483,44.37391
eelgrass,-64.21372,44.37443
eelgrass,-64.21196,44.37525
eelgrass,-64.21018,44.37616
eelgrass,-64.20879,44.37667
eelgrass,-64.20721,44.3771
eelgrass,-64.20681,44.37588
eelgrass,-64.20446,44.37496
eelgrass,-64.20611,44.37441
eelgrass,-64.20383,44.37392
eelgrass,-64.20423,44.37293
eelgrass,-64.20625,44.37178
eelgrass,-64.20621,44.37307
eelgrass,-64.2071,44.37381
eelgrass,-64.20865,44.37299
eelgrass,-64.21239,44.37266
eelgrass,-64.21881,44.3739
eelgrass,-64.22026,44.3738
eelgrass,-63.72475,44.45902
eelgrass,-63.72603,44.45893
eelgrass,-63.72825,44.45964
eelgrass,-63.72951,44.45904
eelgrass,-63.73161,44.45967
eelgrass,-63.73473,44.45861
eelgrass,-63.73702,44.45768
eelgrass,-63.73825,44.45723
eelgrass,-63.73948,44.45653
eelgrass,-63.74195,44.4562
eelgrass,-63.73544,44.45769
eelgrass,-63.73536,44.45515
eelgrass,-63.73538,44.4536
eelgrass,-63.73713,44.45199
eelgrass,-63.73677,44.45108
eelgrass,-63.7362,44.44977
eelgrass,-63.73318,44.44929
eelgrass,-63.73162,44.44916
eelgrass,-63.72972,44.44912
eelgrass,-63.72731,44.44881
eelgrass,-63.72588,44.44891
eelgrass,-63.7246,44.44838
eelgrass,-63.72373,44.44767
eelgrass,-63.72292,44.4496
eelgrass,-63.72219,44.45037
eelgrass,-63.721,44.45106
eelgrass,-63.72021,44.45216
eelgrass,-63.71882,44.45209
eelgrass,-63.71436,44.44936
eelgrass,-63.71818,44.45392
eelgrass,-63.7194,44.45456
eelgrass,-63.72072,44.45598
eelgrass,-63.72103,44.45694
eelgrass,-63.72265,44.45755
eelgrass,-64.2108,44.37242
eelgrass,-64.2093,44.37217
eelgrass,-64.208,44.37176
eelgrass,-64.2047,44.37138
eelgrass,-64.2034,44.36968
eelgrass,-64.2027,44.3686
eelgrass,-64.2034,44.36739
eelgrass,-64.2043,44.36665
eelgrass,-64.2047,44.36507
eelgrass,-64.202,44.36605
eelgrass,-64.2034,44.36556
eelgrass,-64.2036,44.36428
eelgrass,-64.2037,44.36259
eelgrass,-64.2035,44.36147
eelgrass,-64.2033,44.36043
eelgrass,-64.2046,44.35934
eelgrass,-64.2047,44.35837
eelgrass,-64.204,44.35712
eelgrass,-64.2025,44.35624
eelgrass,-64.2016,44.35554
eelgrass,-64.202,44.35443
eelgrass,-64.2022,44.35349
eelgrass,-64.2115,44.36413
eelgrass,-65.02241,43.81178
eelgrass,-65.01867,43.80375
eelgrass,-65.01556,43.80029
eelgrass,-65.02403,43.80559
eelgrass,-65.02756,43.80678
eelgrass,-65.02947,43.80851
eelgrass,-64.52778,44.14401
eelgrass,-64.52795,44.1427
eelgrass,-64.52692,44.13684
eelgrass,-64.91461,43.87975
eelgrass,-64.91432,43.87781
eelgrass,-64.91198,43.87754
eelgrass,-64.91306,43.87653
eelgrass,-64.90354,43.87688
eelgrass,-64.90413,43.87595
eelgrass,-64.89953,43.87357
eelgrass,-64.89848,43.87448
eelgrass,-64.91556,43.87425
eelgrass,-64.9012,43.87134
eelgrass,-64.89884,43.87125
eelgrass,-64.89889,43.86992
eelgrass,-64.91165,43.86829
eelgrass,-64.89597,43.87085
eelgrass,-64.89375,43.87054
eelgrass,-64.89383,43.86856
eelgrass,-64.89099,43.86809
eelgrass,-64.89233,43.85778
eelgrass,-64.89198,43.85261
eelgrass,-64.88811,43.85101
eelgrass,-64.88597,43.85061
eelgrass,-64.8848,43.84945
eelgrass,-64.88379,43.85016
eelgrass,-63.15166,44.68854
eelgrass,-63.15251,44.68674
eelgrass,-63.1506,44.68695
eelgrass,-63.16786,44.68992
eelgrass,-63.16719,44.69117
eelgrass,-63.16964,44.68813
eelgrass,-63.17044,44.68579
eelgrass,-63.16042,44.69511
eelgrass,-63.17681,44.69517
eelgrass,-63.17538,44.70276
eelgrass,-63.17809,44.70102
eelgrass,-63.17803,44.70003
eelgrass,-63.17794,44.70528
eelgrass,-63.1796,44.70643
eelgrass,-63.17892,44.70734
eelgrass,-63.18055,44.70719
eelgrass,-63.17931,44.70881
eelgrass,-63.18152,44.70936
eelgrass,-63.16911,44.71112
eelgrass,-63.16885,44.70946
eelgrass,-63.16845,44.70785
eelgrass,-63.16924,44.70711
eelgrass,-63.17294,44.71602
eelgrass,-63.17348,44.71448
eelgrass,-63.17497,44.71418
eelgrass,-63.17225,44.71359
eelgrass,-63.1707,44.71903
eelgrass,-63.10394,44.69143
eelgrass,-63.10216,44.69432
eelgrass,-63.13031,44.71148
eelgrass,-63.13005,44.71283
eelgrass,-63.13703,44.69675
eelgrass,-63.13256,44.69749
eelgrass,-63.13316,44.69921
eelgrass,-63.09749,44.69078
eelgrass,-63.09798,44.69639
eelgrass,-63.096,44.69617
eelgrass,-63.09447,44.69527
eelgrass,-63.10202,44.693
eelgrass,-63.09143,44.69476
eelgrass,-63.07724,44.69978
eelgrass,-63.07623,44.6987
eelgrass,-63.07458,44.69729
eelgrass,-63.10629,44.69376
eelgrass,-63.07471,44.69825
eelgrass,-63.08828,44.69993
eelgrass,-63.08678,44.7005
eelgrass,-63.08309,44.70021
eelgrass,-63.09013,44.69796
eelgrass,-63.08857,44.699
eelgrass,-63.08754,44.70897
eelgrass,-63.08723,44.70749
eelgrass,-63.10357,44.69575
eelgrass,-63.08645,44.70467
eelgrass,-63.07854,44.71221
eelgrass,-63.10195,44.69617
eelgrass,-63.08604,44.71524
eelgrass,-63.10104,44.721
eelgrass,-63.09815,44.72009
eelgrass,-63.09346,44.71924
eelgrass,-63.11217,44.71367
eelgrass,-63.11131,44.71529
eelgrass,-63.10813,44.7186
eelgrass,-63.11323,44.69459
eelgrass,-63.11054,44.72
eelgrass,-63.11359,44.72109
eelgrass,-63.11325,44.7193
eelgrass,-63.10813,44.72556
eelgrass,-63.10584,44.73052
eelgrass,-63.10491,44.72906
eelgrass,-63.1134,44.72718
eelgrass,-63.11427,44.72805
eelgrass,-63.11195,44.73065
eelgrass,-63.11035,44.733
eelgrass,-63.11291,44.73473
eelgrass,-63.12211,44.73982
eelgrass,-63.10443,44.69371
eelgrass,-63.10305,44.6936
eelgrass,-63.13118,44.71614
eelgrass,-63.12866,44.7177
eelgrass,-63.13126,44.71431
eelgrass,-63.13216,44.71322
eelgrass,-61.9261,45.0747
eelgrass,-61.9282,45.0754
eelgrass,-61.9302,45.0762
eelgrass,-61.9325,45.0771
eelgrass,-61.929,45.0741
eelgrass,-61.9153,45.0705
eelgrass,-61.9177,45.071
eelgrass,-61.919,45.0712
eelgrass,-61.922,45.0716
eelgrass,-61.9233,45.0716
eelgrass,-61.9249,45.0714
eelgrass,-61.9265,45.0714
eelgrass,-61.9279,45.0728
eelgrass,-61.9255,45.0731
eelgrass,-61.9241,45.0726
eelgrass,-61.9206,45.0715
eelgrass,-61.919,45.0722
eelgrass,-61.9235,45.0738
eelgrass,-64.23626,44.39708
eelgrass,-64.40714,44.23867
eelgrass,-64.33619,44.32157
eelgrass,-61.99641,45.13955
eelgrass,-61.99667,45.13483
eelgrass,-61.99215,45.13407
eelgrass,-61.98782,45.13196
eelgrass,-61.98627,45.12965
eelgrass,-61.98078,45.12666
eelgrass,-61.98246,45.1255
eelgrass,-61.97822,45.12382
eelgrass,-61.97115,45.12015
eelgrass,-61.97161,45.11829
eelgrass,-61.96683,45.11638
eelgrass,-61.96861,45.11441
eelgrass,-61.96692,45.10495
eelgrass,-61.96315,45.10656
eelgrass,-61.96297,45.09941
eelgrass,-61.95726,45.09157
eelgrass,-61.94901,45.08171
eelgrass,-61.93785,45.07909
eelgrass,-61.93383,45.07934
eelgrass,-61.93447,45.07683
eelgrass,-61.93328,45.07352
eelgrass,-61.92748,45.07369
eelgrass,-61.92245,45.07323
eelgrass,-61.92608,45.06955
eelgrass,-61.92018,45.07306
eelgrass,-61.92096,45.07063
eelgrass,-61.91707,45.06834
eelgrass,-61.91455,45.06875
eelgrass,-61.91317,45.06894
eelgrass,-61.91589,45.06523
eelgrass,-61.91486,45.06349
eelgrass,-61.91007,45.06111
eelgrass,-61.91019,45.05986
eelgrass,-61.90767,45.06145
eelgrass,-61.90666,45.06071
eelgrass,-61.90718,45.05878
eelgrass,-61.89929,45.05123
eelgrass,-61.89818,45.04958
eelgrass,-61.89573,45.04819
eelgrass,-61.89256,45.048
eelgrass,-61.88839,45.05007
eelgrass,-61.88942,45.04735
eelgrass,-61.89184,45.04614
eelgrass,-61.89294,45.04186
eelgrass,-61.88385,45.03923
eelgrass,-61.88532,45.04267
eelgrass,-62.34325,44.9042
eelgrass,-62.33555,44.9042
eelgrass,-62.33039,44.89782
eelgrass,-62.32642,44.90319
eelgrass,-62.3276,44.90939
eelgrass,-62.34267,44.91234
eelgrass,-62.33272,44.90057
eelgrass,-62.32806,44.89696
eelgrass,-62.32754,44.89855
eelgrass,-62.32525,44.9127
eelgrass,-62.33754,44.9139
